x,t,value
0.262626,0.072,0.00244152
0.262626,0.073,0.00244152
0.262626,0.074,0.00244152
0.262626,0.075,0.00244152
0.262626,0.076,0.00244152
0.262626,0.077,0.00244152
0.262626,0.078,0.00244152
0.262626,0.079,0.00244152
0.262626,0.08,0.00244152
0.262626,0.081,0.00244152
0.262626,0.082,0.00244153
0.262626,0.083,0.00244152
0.262626,0.084,0.00244152
0.262626,0.085,0.00244152
0.262626,0.086,0.00244152
0.262626,0.087,0.00244152
0.262626,0.088,0.00244152
0.262626,0.089,0.00244152
0.262626,0.09,0.00244152
0.262626,0.091,0.00244153
0.262626,0.092,0.00244152
0.262626,0.093,0.00244152
0.262626,0.094,0.00244152
0.262626,0.095,0.00244153
0.262626,0.096,0.00244153
0.262626,0.097,0.00244152
0.262626,0.098,0.00244153
0.262626,0.099,0.00244153
0.262626,0.1,0.00244153
0.262626,0.101,0.00244153
0.262626,0.102,0.00244152
0.262626,0.103,0.00244153
0.262626,0.104,0.00244153
0.262626,0.105,0.00244153
0.262626,0.106,0.00244153
0.262626,0.107,0.00244153
0.262626,0.108,0.00244152
0.262626,0.109,0.00244152
0.262626,0.11,0.00244152
0.262626,0.111,0.00244152
0.262626,0.112,0.00244152
0.262626,0.113,0.00244152
0.262626,0.114,0.00244152
0.262626,0.115,0.00244152
0.262626,0.116,0.00244152
0.262626,0.117,0.00244152
0.262626,0.118,0.00244152
0.262626,0.119,0.00244152
0.262626,0.12,0.00244152
0.262626,0.121,0.00244152
0.262626,0.122,0.00244152
0.262626,0.123,0.00244152
0.262626,0.124,0.00244152
0.262626,0.125,0.00244152
0.262626,0.126,0.00244152
0.262626,0.127,0.00244152
0.262626,0.128,0.00244152
0.262626,0.129,0.00244152
0.262626,0.13,0.00244152
0.262626,0.131,0.00244152
0.262626,0.132,0.00244153
0.262626,0.133,0.00244153
0.262626,0.134,0.00244153
0.262626,0.135,0.00244153
0.262626,0.136,0.00244153
0.262626,0.137,0.00244153
0.262626,0.138,0.00244153
0.262626,0.139,0.00244152
0.262626,0.14,0.00244152
0.262626,0.141,0.00244152
0.262626,0.142,0.00244152
0.262626,0.143,0.00244152
0.262626,0.144,0.00244152
0.262626,0.145,0.00244152
0.262626,0.146,0.00244152
0.262626,0.147,0.00244152
0.262626,0.148,0.00244152
0.262626,0.149,0.00244152
0.262626,0.15,0.00244152
0.272727,0.001,0.00244152
0.272727,0.002,0.00244152
0.272727,0.003,0.00244152
0.272727,0.004,0.00244152
0.272727,0.005,0.00244152
0.272727,0.006,0.00244152
0.272727,0.007,0.00244152
0.272727,0.008,0.00244152
0.272727,0.009,0.00244152
0.272727,0.01,0.00244152
0.272727,0.011,0.00244152
0.272727,0.012,0.00244152
0.272727,0.013,0.00244152
0.272727,0.014,0.00244152
0.272727,0.015,0.00244152
0.272727,0.016,0.00244152
0.272727,0.017,0.00244152
0.272727,0.018,0.00244152
0.272727,0.019,0.00244152
0.272727,0.02,0.00244152
0.272727,0.021,0.00244152
0.272727,0.022,0.00244152
0.272727,0.023,0.00244152
0.272727,0.024,0.00244152
0.272727,0.025,0.00244152
0.272727,0.026,0.00244152
0.272727,0.027,0.00244152
0.272727,0.028,0.00244152
0.272727,0.029,0.00244152
0.272727,0.03,0.00244152
0.272727,0.031,0.00244152
0.272727,0.032,0.00244152
0.272727,0.033,0.00244152
0.272727,0.034,0.00244152
0.272727,0.035,0.00244152
0.272727,0.036,0.00244152
0.272727,0.037,0.00244152
0.272727,0.038,0.00244152
0.272727,0.039,0.00244152
0.272727,0.04,0.00244152
0.272727,0.041,0.00244152
0.272727,0.042,0.00244152
0.272727,0.043,0.00244152
0.272727,0.044,0.00244152
0.272727,0.045,0.00244152
0.272727,0.046,0.00244152
0.272727,0.047,0.00244152
0.272727,0.048,0.00244152
0.272727,0.049,0.00244152
0.272727,0.05,0.00244152
0.272727,0.051,0.00244152
0.272727,0.052,0.00244152
0.272727,0.053,0.00244152
0.272727,0.054,0.00244152
0.272727,0.055,0.00244152
0.272727,0.056,0.00244152
0.272727,0.057,0.00244152
0.272727,0.058,0.00244152
0.272727,0.059,0.00244152
0.272727,0.06,0.00244152
0.272727,0.061,0.00244152
0.272727,0.062,0.00244152
0.272727,0.063,0.00244153
0.272727,0.064,0.00244152
0.272727,0.065,0.00244153
0.272727,0.066,0.00244153
0.272727,0.067,0.00244153
0.272727,0.068,0.00244153
0.272727,0.069,0.00244153
0.272727,0.07,0.00244153
0.272727,0.071,0.00244152
0.272727,0.072,0.00244152
0.272727,0.073,0.00244152
0.272727,0.074,0.00244153
0.272727,0.075,0.00244153
0.272727,0.076,0.00244153
0.272727,0.077,0.00244153
0.272727,0.078,0.00244153
0.272727,0.079,0.00244153
0.272727,0.08,0.00244153
0.272727,0.081,0.00244153
0.272727,0.082,0.00244153
0.272727,0.083,0.00244153
0.272727,0.084,0.00244153
0.272727,0.085,0.00244153
0.272727,0.086,0.00244153
0.272727,0.087,0.00244153
0.272727,0.088,0.00244153
0.272727,0.089,0.00244153
0.272727,0.09,0.00244153
0.272727,0.091,0.00244153
0.272727,0.092,0.00244153
0.272727,0.093,0.00244153
0.272727,0.094,0.00244153
0.272727,0.095,0.00244153
0.272727,0.096,0.00244153
0.272727,0.097,0.00244153
0.272727,0.098,0.00244153
0.272727,0.099,0.00244153
0.272727,0.1,0.00244153
0.272727,0.101,0.00244153
0.272727,0.102,0.00244153
0.272727,0.103,0.00244153
0.272727,0.104,0.00244153
0.272727,0.105,0.00244153
0.272727,0.106,0.00244153
0.272727,0.107,0.00244153
0.272727,0.108,0.00244153
0.272727,0.109,0.00244153
0.272727,0.11,0.00244153
0.272727,0.111,0.00244153
0.272727,0.112,0.00244153
0.272727,0.113,0.00244153
0.272727,0.114,0.00244153
0.272727,0.115,0.00244153
0.272727,0.116,0.00244153
0.272727,0.117,0.00244153
0.272727,0.118,0.00244153
0.272727,0.119,0.00244153
0.272727,0.12,0.00244153
0.272727,0.121,0.00244153
0.272727,0.122,0.00244153
0.272727,0.123,0.00244153
0.272727,0.124,0.00244153
0.272727,0.125,0.00244153
0.272727,0.126,0.00244153
0.272727,0.127,0.00244153
0.272727,0.128,0.00244153
0.272727,0.129,0.00244153
0.272727,0.13,0.00244153
0.272727,0.131,0.00244153
0.272727,0.132,0.00244153
0.272727,0.133,0.00244153
0.272727,0.134,0.00244153
0.272727,0.135,0.00244153
0.272727,0.136,0.00244153
0.272727,0.137,0.00244153
0.272727,0.138,0.00244153
0.272727,0.139,0.00244153
0.272727,0.14,0.00244153
0.272727,0.141,0.00244153
0.272727,0.142,0.00244153
0.272727,0.143,0.00244153
0.272727,0.144,0.00244153
0.272727,0.145,0.00244153
0.272727,0.146,0.00244153
0.272727,0.147,0.00244153
0.272727,0.148,0.00244153
0.272727,0.149,0.00244153
0.272727,0.15,0.00244153
0.282828,0.001,0.00244152
0.282828,0.002,0.00244152
0.282828,0.003,0.00244152
0.282828,0.004,0.00244152
0.282828,0.005,0.00244152
0.282828,0.006,0.00244152
0.282828,0.007,0.00244152
0.282828,0.008,0.00244152
0.282828,0.009,0.00244152
0.282828,0.01,0.00244152
0.282828,0.011,0.00244152
0.282828,0.012,0.00244152
0.282828,0.013,0.00244152
0.282828,0.014,0.00244152
0.282828,0.015,0.00244152
0.282828,0.016,0.00244152
0.282828,0.017,0.00244152
0.282828,0.018,0.00244152
0.282828,0.019,0.00244152
0.282828,0.02,0.00244152
0.282828,0.021,0.00244152
0.282828,0.022,0.00244152
0.282828,0.023,0.00244152
0.282828,0.024,0.00244152
0.282828,0.025,0.00244152
0.282828,0.026,0.00244152
0.282828,0.027,0.00244152
0.282828,0.028,0.00244152
0.282828,0.029,0.00244152
0.282828,0.03,0.00244152
0.282828,0.031,0.00244152
0.282828,0.032,0.00244152
0.282828,0.033,0.00244152
0.282828,0.034,0.00244152
0.282828,0.035,0.00244152
0.282828,0.036,0.00244152
0.282828,0.037,0.00244152
0.282828,0.038,0.00244152
0.282828,0.039,0.00244152
0.282828,0.04,0.00244152
0.282828,0.041,0.00244152
0.282828,0.042,0.00244152
0.282828,0.043,0.00244152
0.282828,0.044,0.00244152
0.282828,0.045,0.00244152
0.282828,0.046,0.00244152
0.282828,0.047,0.00244152
0.282828,0.048,0.00244152
0.282828,0.049,0.00244152
0.282828,0.05,0.00244152
0.282828,0.051,0.00244153
0.282828,0.052,0.00244152
0.282828,0.053,0.00244152
0.282828,0.054,0.00244152
0.282828,0.055,0.00244153
0.282828,0.056,0.00244152
0.282828,0.057,0.00244153
0.282828,0.058,0.00244153
0.282828,0.059,0.00244153
0.282828,0.06,0.00244153
0.282828,0.061,0.00244153
0.282828,0.062,0.00244152
0.282828,0.063,0.00244153
0.282828,0.064,0.00244152
0.282828,0.065,0.00244152
0.282828,0.066,0.00244152
0.282828,0.067,0.00244152
0.282828,0.068,0.00244153
0.282828,0.069,0.00244153
0.282828,0.07,0.00244153
0.282828,0.071,0.00244153
0.282828,0.072,0.00244153
0.282828,0.073,0.00244153
0.282828,0.074,0.00244153
0.282828,0.075,0.00244152
0.282828,0.076,0.00244152
0.282828,0.077,0.00244152
0.282828,0.078,0.00244153
0.282828,0.079,0.00244152
0.282828,0.08,0.00244152
0.282828,0.081,0.00244152
0.282828,0.082,0.00244152
0.282828,0.083,0.00244152
0.282828,0.084,0.00244152
0.282828,0.085,0.00244152
0.282828,0.086,0.00244152
0.282828,0.087,0.00244152
0.282828,0.088,0.00244152
0.282828,0.089,0.00244152
0.282828,0.09,0.00244152
0.282828,0.091,0.00244152
0.282828,0.092,0.00244152
0.282828,0.093,0.00244152
0.282828,0.094,0.00244152
0.282828,0.095,0.00244152
0.282828,0.096,0.00244152
0.282828,0.097,0.00244152
0.282828,0.098,0.00244152
0.282828,0.099,0.00244152
0.282828,0.1,0.00244152
0.282828,0.101,0.00244152
0.282828,0.102,0.00244152
0.282828,0.103,0.00244152
0.282828,0.104,0.00244152
0.282828,0.105,0.00244152
0.282828,0.106,0.00244152
0.282828,0.107,0.00244152
0.282828,0.108,0.00244152
0.282828,0.109,0.00244152
0.282828,0.11,0.00244152
0.282828,0.111,0.00244152
0.282828,0.112,0.00244152
0.282828,0.113,0.00244152
0.282828,0.114,0.00244152
0.282828,0.115,0.00244152
0.282828,0.116,0.00244152
0.282828,0.117,0.00244152
0.282828,0.118,0.00244152
0.282828,0.119,0.00244152
0.282828,0.12,0.00244152
0.282828,0.121,0.00244152
0.282828,0.122,0.00244152
0.282828,0.123,0.00244152
0.282828,0.124,0.00244152
0.282828,0.125,0.00244152
0.282828,0.126,0.00244152
0.282828,0.127,0.00244152
0.282828,0.128,0.00244152
0.282828,0.129,0.00244152
0.282828,0.13,0.00244152
0.282828,0.131,0.00244152
0.282828,0.132,0.00244152
0.282828,0.133,0.00244152
0.282828,0.134,0.00244152
0.282828,0.135,0.00244152
0.282828,0.136,0.00244152
0.282828,0.137,0.00244152
0.282828,0.138,0.00244152
0.282828,0.139,0.00244152
0.282828,0.14,0.00244152
0.282828,0.141,0.00244152
0.282828,0.142,0.00244152
0.282828,0.143,0.00244152
0.282828,0.144,0.00244152
0.282828,0.145,0.00244152
0.282828,0.146,0.00244152
0.282828,0.147,0.00244152
0.282828,0.148,0.00244152
0.282828,0.149,0.00244152
0.282828,0.15,0.00244152
0.292929,0.001,0.00244152
0.292929,0.002,0.00244152
0.292929,0.003,0.00244152
0.292929,0.004,0.00244152
0.292929,0.005,0.00244152
0.292929,0.006,0.00244152
0.292929,0.007,0.00244152
0.292929,0.008,0.00244152
0.292929,0.009,0.00244152
0.292929,0.01,0.00244152
0.292929,0.011,0.00244152
0.292929,0.012,0.00244152
0.292929,0.013,0.00244152
0.292929,0.014,0.00244152
0.292929,0.015,0.00244152
0.292929,0.016,0.00244152
0.292929,0.017,0.00244152
0.292929,0.018,0.00244152
0.292929,0.019,0.00244152
0.292929,0.02,0.00244152
0.292929,0.021,0.00244152
0.292929,0.022,0.00244152
0.292929,0.023,0.00244152
0.292929,0.024,0.00244152
0.292929,0.025,0.00244152
0.292929,0.026,0.00244152
0.292929,0.027,0.00244152
0.292929,0.028,0.00244152
0.292929,0.029,0.00244152
0.292929,0.03,0.00244152
0.292929,0.031,0.00244152
0.292929,0.032,0.00244152
0.292929,0.033,0.00244152
0.292929,0.034,0.00244152
0.292929,0.035,0.00244152
0.292929,0.036,0.00244152
0.292929,0.037,0.00244152
0.292929,0.038,0.00244152
0.292929,0.039,0.00244153
0.292929,0.04,0.00244153
0.292929,0.041,0.00244153
0.292929,0.042,0.00244152
0.292929,0.043,0.00244153
0.292929,0.044,0.00244153
0.292929,0.045,0.00244152
0.292929,0.046,0.00244153
0.292929,0.047,0.00244153
0.292929,0.048,0.00244153
0.292929,0.049,0.00244153
0.292929,0.05,0.00244153
0.292929,0.051,0.00244153
0.292929,0.052,0.00244153
0.292929,0.053,0.00244153
0.292929,0.054,0.00244153
0.292929,0.055,0.00244153
0.292929,0.056,0.00244153
0.292929,0.057,0.00244153
0.292929,0.058,0.00244153
0.292929,0.059,0.00244153
0.292929,0.06,0.00244153
0.292929,0.061,0.00244153
0.292929,0.062,0.00244153
0.292929,0.063,0.00244153
0.292929,0.064,0.00244153
0.292929,0.065,0.00244153
0.292929,0.066,0.00244153
0.292929,0.067,0.00244153
0.292929,0.068,0.00244153
0.292929,0.069,0.00244153
0.292929,0.07,0.00244153
0.292929,0.071,0.00244153
0.292929,0.072,0.00244153
0.292929,0.073,0.00244153
0.292929,0.074,0.00244153
0.292929,0.075,0.00244153
0.292929,0.076,0.00244153
0.292929,0.077,0.00244153
0.292929,0.078,0.00244153
0.292929,0.079,0.00244153
0.292929,0.08,0.00244153
0.292929,0.081,0.00244153
0.292929,0.082,0.00244153
0.292929,0.083,0.00244153
0.292929,0.084,0.00244153
0.292929,0.085,0.00244154
0.292929,0.086,0.00244154
0.292929,0.087,0.00244154
0.292929,0.088,0.00244154
0.292929,0.089,0.00244154
0.292929,0.09,0.00244154
0.292929,0.091,0.00244154
0.292929,0.092,0.00244154
0.292929,0.093,0.00244154
0.292929,0.094,0.00244154
0.292929,0.095,0.00244154
0.292929,0.096,0.00244154
0.292929,0.097,0.00244154
0.292929,0.098,0.00244154
0.292929,0.099,0.00244154
0.292929,0.1,0.00244154
0.292929,0.101,0.00244154
0.292929,0.102,0.00244154
0.292929,0.103,0.00244154
0.292929,0.104,0.00244154
0.292929,0.105,0.00244154
0.292929,0.106,0.00244154
0.292929,0.107,0.00244154
0.292929,0.108,0.00244154
0.292929,0.109,0.00244154
0.292929,0.11,0.00244154
0.292929,0.111,0.00244154
0.292929,0.112,0.00244154
0.292929,0.113,0.00244154
0.292929,0.114,0.00244154
0.292929,0.115,0.00244154
0.292929,0.116,0.00244154
0.292929,0.117,0.00244154
0.292929,0.118,0.00244154
0.292929,0.119,0.00244154
0.292929,0.12,0.00244154
0.292929,0.121,0.00244154
0.292929,0.122,0.00244154
0.292929,0.123,0.00244154
0.292929,0.124,0.00244154
0.292929,0.125,0.00244154
0.292929,0.126,0.00244154
0.292929,0.127,0.00244154
0.292929,0.128,0.00244154
0.292929,0.129,0.00244154
0.292929,0.13,0.00244153
0.292929,0.131,0.00244153
0.292929,0.132,0.00244153
0.292929,0.133,0.00244153
0.292929,0.134,0.00244153
0.292929,0.135,0.00244153
0.292929,0.136,0.00244153
0.292929,0.137,0.00244153
0.292929,0.138,0.00244153
0.292929,0.139,0.00244153
0.292929,0.14,0.00244153
0.292929,0.141,0.00244153
0.292929,0.142,0.00244153
0.292929,0.143,0.00244153
0.292929,0.144,0.00244153
0.292929,0.145,0.00244153
0.292929,0.146,0.00244153
0.292929,0.147,0.00244153
0.292929,0.148,0.00244153
0.292929,0.149,0.00244153
0.292929,0.15,0.00244153
0.30303,0.001,0.00244152
0.30303,0.002,0.00244152
0.30303,0.003,0.00244152
0.30303,0.004,0.00244152
0.30303,0.005,0.00244152
0.30303,0.006,0.00244152
0.30303,0.007,0.00244152
0.30303,0.008,0.00244152
0.30303,0.009,0.00244152
0.30303,0.01,0.00244152
0.30303,0.011,0.00244152
0.30303,0.012,0.00244152
0.30303,0.013,0.00244152
0.30303,0.014,0.00244152
0.30303,0.015,0.00244152
0.30303,0.016,0.00244152
0.30303,0.017,0.00244152
0.30303,0.018,0.00244152
0.30303,0.019,0.00244152
0.30303,0.02,0.00244152
0.30303,0.021,0.00244152
0.30303,0.022,0.00244152
0.30303,0.023,0.00244152
0.30303,0.024,0.00244152
0.30303,0.025,0.00244152
0.30303,0.026,0.00244152
0.30303,0.027,0.00244152
0.30303,0.028,0.00244152
0.30303,0.029,0.00244153
0.30303,0.03,0.00244153
0.30303,0.031,0.00244152
0.30303,0.032,0.00244152
0.30303,0.033,0.00244153
0.30303,0.034,0.00244153
0.30303,0.035,0.00244152
0.30303,0.036,0.00244153
0.30303,0.037,0.00244153
0.30303,0.038,0.00244152
0.30303,0.039,0.00244153
0.30303,0.04,0.00244153
0.30303,0.041,0.00244153
0.30303,0.042,0.00244152
0.30303,0.043,0.00244152
0.30303,0.044,0.00244152
0.30303,0.045,0.00244152
0.30303,0.046,0.00244152
0.30303,0.047,0.00244152
0.30303,0.048,0.00244152
0.30303,0.049,0.00244152
0.30303,0.05,0.00244152
0.30303,0.051,0.00244152
0.30303,0.052,0.00244152
0.30303,0.053,0.00244152
0.30303,0.054,0.00244152
0.30303,0.055,0.00244152
0.30303,0.056,0.00244152
0.30303,0.057,0.00244152
0.30303,0.058,0.00244152
0.30303,0.059,0.00244152
0.30303,0.06,0.00244152
0.30303,0.061,0.00244152
0.30303,0.062,0.00244152
0.30303,0.063,0.00244152
0.30303,0.064,0.00244151
0.30303,0.065,0.00244151
0.30303,0.066,0.00244151
0.30303,0.067,0.00244151
0.30303,0.068,0.00244151
0.30303,0.069,0.00244151
0.30303,0.07,0.0024415
0.30303,0.071,0.0024415
0.30303,0.072,0.00244151
0.30303,0.073,0.0024415
0.30303,0.074,0.0024415
0.30303,0.075,0.0024415
0.30303,0.076,0.0024415
0.30303,0.077,0.0024415
0.30303,0.078,0.0024415
0.30303,0.079,0.00244149
0.30303,0.08,0.00244149
0.30303,0.081,0.00244149
0.30303,0.082,0.00244149
0.30303,0.083,0.00244149
0.30303,0.084,0.00244149
0.30303,0.085,0.00244149
0.30303,0.086,0.00244149
0.30303,0.087,0.00244148
0.30303,0.088,0.00244148
0.30303,0.089,0.00244148
0.30303,0.09,0.00244148
0.30303,0.091,0.00244148
0.30303,0.092,0.00244148
0.30303,0.093,0.00244148
0.30303,0.094,0.00244148
0.30303,0.095,0.00244148
0.30303,0.096,0.00244148
0.30303,0.097,0.00244148
0.30303,0.098,0.00244148
0.30303,0.099,0.00244148
0.30303,0.1,0.00244148
0.30303,0.101,0.00244148
0.30303,0.102,0.00244148
0.30303,0.103,0.00244148
0.30303,0.104,0.00244148
0.30303,0.105,0.00244148
0.30303,0.106,0.00244148
0.30303,0.107,0.00244149
0.30303,0.108,0.00244149
0.30303,0.109,0.00244149
0.30303,0.11,0.00244149
0.30303,0.111,0.00244149
0.30303,0.112,0.00244149
0.30303,0.113,0.00244149
0.30303,0.114,0.0024415
0.30303,0.115,0.0024415
0.30303,0.116,0.0024415
0.30303,0.117,0.0024415
0.30303,0.118,0.0024415
0.30303,0.119,0.0024415
0.30303,0.12,0.0024415
0.30303,0.121,0.00244151
0.30303,0.122,0.00244151
0.30303,0.123,0.00244151
0.30303,0.124,0.00244151
0.30303,0.125,0.00244151
0.30303,0.126,0.00244151
0.30303,0.127,0.00244151
0.30303,0.128,0.00244152
0.30303,0.129,0.00244152
0.30303,0.13,0.00244152
0.30303,0.131,0.00244152
0.30303,0.132,0.00244152
0.30303,0.133,0.00244152
0.30303,0.134,0.00244152
0.30303,0.135,0.00244152
0.30303,0.136,0.00244152
0.30303,0.137,0.00244153
0.30303,0.138,0.00244152
0.30303,0.139,0.00244153
0.30303,0.14,0.00244153
0.30303,0.141,0.00244153
0.30303,0.142,0.00244153
0.30303,0.143,0.00244153
0.30303,0.144,0.00244153
0.30303,0.145,0.00244153
0.30303,0.146,0.00244153
0.30303,0.147,0.00244153
0.30303,0.148,0.00244153
0.30303,0.149,0.00244153
0.30303,0.15,0.00244153
0.313131,0.001,0.00244152
0.313131,0.002,0.00244152
0.313131,0.003,0.00244152
0.313131,0.004,0.00244152
0.313131,0.005,0.00244152
0.313131,0.006,0.00244152
0.313131,0.007,0.00244152
0.313131,0.008,0.00244152
0.313131,0.009,0.00244152
0.313131,0.01,0.00244152
0.313131,0.011,0.00244152
0.313131,0.012,0.00244152
0.313131,0.013,0.00244152
0.313131,0.014,0.00244152
0.313131,0.015,0.00244152
0.313131,0.016,0.00244152
0.313131,0.017,0.00244152
0.313131,0.018,0.00244152
0.313131,0.019,0.00244152
0.313131,0.02,0.00244152
0.313131,0.021,0.00244152
0.313131,0.022,0.00244152
0.313131,0.023,0.00244152
0.313131,0.024,0.00244153
0.313131,0.025,0.00244153
0.313131,0.026,0.00244153
0.313131,0.027,0.00244153
0.313131,0.028,0.00244153
0.313131,0.029,0.00244153
0.313131,0.03,0.00244153
0.313131,0.031,0.00244153
0.313131,0.032,0.00244153
0.313131,0.033,0.00244153
0.313131,0.034,0.00244153
0.313131,0.035,0.00244153
0.313131,0.036,0.00244153
0.313131,0.037,0.00244153
0.313131,0.038,0.00244153
0.313131,0.039,0.00244153
0.313131,0.04,0.00244153
0.313131,0.041,0.00244153
0.313131,0.042,0.00244153
0.313131,0.043,0.00244154
0.313131,0.044,0.00244154
0.313131,0.045,0.00244154
0.313131,0.046,0.00244154
0.313131,0.047,0.00244154
0.313131,0.048,0.00244154
0.313131,0.049,0.00244155
0.313131,0.05,0.00244155
0.313131,0.051,0.00244155
0.313131,0.052,0.00244155
0.313131,0.053,0.00244156
0.313131,0.054,0.00244156
0.313131,0.055,0.00244156
0.313131,0.056,0.00244157
0.313131,0.057,0.00244157
0.313131,0.058,0.00244157
0.313131,0.059,0.00244158
0.313131,0.06,0.00244158
0.313131,0.061,0.00244159
0.313131,0.062,0.00244159
0.313131,0.063,0.0024416
0.313131,0.064,0.0024416
0.313131,0.065,0.0024416
0.313131,0.066,0.00244161
0.313131,0.067,0.00244161
0.313131,0.068,0.00244162
0.313131,0.069,0.00244162
0.313131,0.07,0.00244163
0.313131,0.071,0.00244163
0.313131,0.072,0.00244163
0.313131,0.073,0.00244164
0.313131,0.074,0.00244164
0.313131,0.075,0.00244165
0.313131,0.076,0.00244165
0.313131,0.077,0.00244165
0.313131,0.078,0.00244166
0.313131,0.079,0.00244166
0.313131,0.08,0.00244166
0.313131,0.081,0.00244166
0.313131,0.082,0.00244167
0.313131,0.083,0.00244166
0.313131,0.084,0.00244166
0.313131,0.085,0.00244166
0.313131,0.086,0.00244167
0.313131,0.087,0.00244167
0.313131,0.088,0.00244167
0.313131,0.089,0.00244167
0.313131,0.09,0.00244166
0.313131,0.091,0.00244166
0.313131,0.092,0.00244166
0.313131,0.093,0.00244166
0.313131,0.094,0.00244165
0.313131,0.095,0.00244165
0.313131,0.096,0.00244165
0.313131,0.097,0.00244165
0.313131,0.098,0.00244164
0.313131,0.099,0.00244164
0.313131,0.1,0.00244164
0.313131,0.101,0.00244163
0.313131,0.102,0.00244163
0.313131,0.103,0.00244162
0.313131,0.104,0.00244162
0.313131,0.105,0.00244161
0.313131,0.106,0.00244161
0.313131,0.107,0.0024416
0.313131,0.108,0.0024416
0.313131,0.109,0.00244159
0.313131,0.11,0.00244159
0.313131,0.111,0.00244158
0.313131,0.112,0.00244158
0.313131,0.113,0.00244157
0.313131,0.114,0.00244157
0.313131,0.115,0.00244156
0.313131,0.116,0.00244156
0.313131,0.117,0.00244156
0.313131,0.118,0.00244155
0.313131,0.119,0.00244155
0.313131,0.12,0.00244155
0.313131,0.121,0.00244154
0.313131,0.122,0.00244154
0.313131,0.123,0.00244153
0.313131,0.124,0.00244153
0.313131,0.125,0.00244153
0.313131,0.126,0.00244153
0.313131,0.127,0.00244152
0.313131,0.128,0.00244152
0.313131,0.129,0.00244152
0.313131,0.13,0.00244152
0.313131,0.131,0.00244152
0.313131,0.132,0.00244151
0.313131,0.133,0.00244151
0.313131,0.134,0.00244151
0.313131,0.135,0.00244151
0.313131,0.136,0.00244151
0.313131,0.137,0.00244151
0.313131,0.138,0.00244151
0.313131,0.139,0.00244151
0.313131,0.14,0.00244151
0.313131,0.141,0.00244151
0.313131,0.142,0.00244151
0.313131,0.143,0.00244151
0.313131,0.144,0.00244151
0.313131,0.145,0.00244151
0.313131,0.146,0.00244151
0.313131,0.147,0.00244151
0.313131,0.148,0.00244151
0.313131,0.149,0.00244151
0.313131,0.15,0.00244151
0.323232,0.001,0.00244152
0.323232,0.002,0.00244152
0.323232,0.003,0.00244152
0.323232,0.004,0.00244152
0.323232,0.005,0.00244152
0.323232,0.006,0.00244152
0.323232,0.007,0.00244152
0.323232,0.008,0.00244152
0.323232,0.009,0.00244152
0.323232,0.01,0.00244152
0.323232,0.011,0.00244152
0.323232,0.012,0.00244152
0.323232,0.013,0.00244152
0.323232,0.014,0.00244152
0.323232,0.015,0.00244153
0.323232,0.016,0.00244152
0.323232,0.017,0.00244153
0.323232,0.018,0.00244153
0.323232,0.019,0.00244153
0.323232,0.02,0.00244153
0.323232,0.021,0.00244153
0.323232,0.022,0.00244153
0.323232,0.023,0.00244152
0.323232,0.024,0.00244152
0.323232,0.025,0.00244152
0.323232,0.026,0.00244152
0.323232,0.027,0.00244152
0.323232,0.028,0.00244152
0.323232,0.029,0.00244152
0.323232,0.03,0.00244152
0.323232,0.031,0.00244151
0.323232,0.032,0.00244151
0.323232,0.033,0.00244151
0.323232,0.034,0.00244151
0.323232,0.035,0.0024415
0.323232,0.036,0.0024415
0.323232,0.037,0.00244149
0.323232,0.038,0.00244149
0.323232,0.039,0.00244148
0.323232,0.04,0.00244147
0.323232,0.041,0.00244147
0.323232,0.042,0.00244146
0.323232,0.043,0.00244145
0.323232,0.044,0.00244144
0.323232,0.045,0.00244143
0.323232,0.046,0.00244142
0.323232,0.047,0.00244141
0.323232,0.048,0.00244139
0.323232,0.049,0.00244138
0.323232,0.05,0.00244137
0.323232,0.051,0.00244136
0.323232,0.052,0.00244134
0.323232,0.053,0.00244133
0.323232,0.054,0.00244131
0.323232,0.055,0.0024413
0.323232,0.056,0.00244128
0.323232,0.057,0.00244127
0.323232,0.058,0.00244125
0.323232,0.059,0.00244124
0.323232,0.06,0.00244122
0.323232,0.061,0.00244121
0.323232,0.062,0.0024412
0.323232,0.063,0.00244118
0.323232,0.064,0.00244117
0.323232,0.065,0.00244116
0.323232,0.066,0.00244115
0.323232,0.067,0.00244114
0.323232,0.068,0.00244112
0.323232,0.069,0.00244112
0.323232,0.07,0.00244111
0.323232,0.071,0.0024411
0.323232,0.072,0.0024411
0.323232,0.073,0.00244109
0.323232,0.074,0.00244109
0.323232,0.075,0.00244109
0.323232,0.076,0.00244109
0.323232,0.077,0.00244109
0.323232,0.078,0.00244109
0.323232,0.079,0.0024411
0.323232,0.08,0.0024411
0.323232,0.081,0.0024411
0.323232,0.082,0.00244111
0.323232,0.083,0.00244112
0.323232,0.084,0.00244113
0.323232,0.085,0.00244114
0.323232,0.086,0.00244115
0.323232,0.087,0.00244116
0.323232,0.088,0.00244117
0.323232,0.089,0.00244118
0.323232,0.09,0.0024412
0.323232,0.091,0.00244121
0.323232,0.092,0.00244123
0.323232,0.093,0.00244124
0.323232,0.094,0.00244126
0.323232,0.095,0.00244127
0.323232,0.096,0.00244129
0.323232,0.097,0.0024413
0.323232,0.098,0.00244132
0.323232,0.099,0.00244133
0.323232,0.1,0.00244135
0.323232,0.101,0.00244137
0.323232,0.102,0.00244138
0.323232,0.103,0.0024414
