x,t,value
0.838384,0.01,-5.83122e-28
0.838384,0.011,1.23586e-26
0.838384,0.012,-2.4854e-25
0.838384,0.013,4.73823e-24
0.838384,0.014,-8.55381e-23
0.838384,0.015,1.46049e-21
0.838384,0.016,-2.35527e-20
0.838384,0.017,3.58197e-19
0.838384,0.018,-5.12862e-18
0.838384,0.019,6.89979e-17
0.838384,0.02,-8.70327e-16
0.838384,0.021,1.02675e-14
0.838384,0.022,-1.1297e-13
0.838384,0.023,1.15549e-12
0.838384,0.024,-1.0946e-11
0.838384,0.025,9.56145e-11
0.838384,0.026,-7.66174e-10
0.838384,0.027,5.59715e-09
0.838384,0.028,-3.69947e-08
0.838384,0.029,2.19131e-07
0.838384,0.03,-1.14893e-06
0.838384,0.031,5.24385e-06
0.838384,0.032,-2.03373e-05
0.838384,0.033,6.45167e-05
0.838384,0.034,-0.000155796
0.838384,0.035,0.000238558
0.838384,0.036,-3.90266e-05
0.838384,0.037,-0.000754
0.838384,0.038,0.00123654
0.838384,0.039,0.001471
0.838384,0.04,-0.00470994
0.838384,0.041,-0.00488303
0.838384,0.042,0.0152435
0.838384,0.043,0.0365091
0.838384,0.044,0.0153928
0.838384,0.045,-0.0503272
0.838384,0.046,-0.113201
0.838384,0.047,-0.0108739
0.838384,0.048,0.340815
0.838384,0.049,-0.266841
0.838384,0.05,-0.0997366
0.838384,0.051,-0.0441821
0.838384,0.052,-0.0102951
0.838384,0.053,-0.0162073
0.838384,0.054,0.0137836
0.838384,0.055,-0.013899
0.838384,0.056,-0.000165462
0.838384,0.057,0.0227351
0.838384,0.058,-0.0194802
0.838384,0.059,-0.015307
0.838384,0.06,0.0390254
0.838384,0.061,0.0225356
0.838384,0.062,-0.049823
0.838384,0.063,-0.0479005
0.838384,0.064,0.0383358
0.838384,0.065,0.104381
0.838384,0.066,0.0756745
0.838384,0.067,-0.0853515
0.838384,0.068,-0.371377
0.838384,0.069,0.291723
0.838384,0.07,0.112091
0.838384,0.071,0.057237
0.838384,0.072,0.0286797
0.838384,0.073,0.0134055
0.838384,0.074,0.00576777
0.838384,0.075,0.00227747
0.838384,0.076,0.000826296
0.838384,0.077,0.000276264
0.838384,0.078,8.54133e-05
0.838384,0.079,2.45042e-05
0.838384,0.08,6.54434e-06
0.838384,0.081,1.63175e-06
0.838384,0.082,3.80818e-07
0.838384,0.083,8.33771e-08
0.838384,0.084,1.71601e-08
0.838384,0.085,3.32595e-09
0.838384,0.086,6.08042e-10
0.838384,0.087,1.05002e-10
0.838384,0.088,1.71499e-11
0.838384,0.089,2.65234e-12
0.838384,0.09,3.88818e-13
0.838384,0.091,5.40768e-14
0.838384,0.092,7.14135e-15
0.838384,0.093,8.96131e-16
0.838384,0.094,1.06921e-16
0.838384,0.095,1.21368e-17
0.838384,0.096,1.31132e-18
0.838384,0.097,1.34915e-19
0.838384,0.098,1.32225e-20
0.838384,0.099,1.23482e-21
0.838384,0.1,1.09908e-22
0.848485,0.001,1.70297e-23
0.848485,0.002,1.41001e-24
0.848485,0.003,1.1137e-25
0.848485,0.004,8.39196e-27
0.848485,0.005,6.03258e-28
0.848485,0.006,4.13646e-29
0.848485,0.007,2.77692e-30
0.848485,0.008,-1.5549e-30
0.848485,0.009,3.97002e-29
0.848485,0.01,-8.68896e-28
0.848485,0.011,1.80706e-26
0.848485,0.012,-3.56711e-25
0.848485,0.013,6.67684e-24
0.848485,0.014,-1.18375e-22
0.848485,0.015,1.9854e-21
0.848485,0.016,-3.14583e-20
0.848485,0.017,4.70168e-19
0.848485,0.018,-6.61682e-18
0.848485,0.019,8.75141e-17
0.848485,0.02,-1.08539e-15
0.848485,0.021,1.25917e-14
0.848485,0.022,-1.36253e-13
0.848485,0.023,1.37071e-12
0.848485,0.024,-1.27718e-11
0.848485,0.025,1.09733e-10
0.848485,0.026,-8.64847e-10
0.848485,0.027,6.21332e-09
0.848485,0.028,-4.03781e-08
0.848485,0.029,2.35072e-07
0.848485,0.03,-1.21068e-06
0.848485,0.031,5.42263e-06
0.848485,0.032,-2.06045e-05
0.848485,0.033,6.384e-05
0.848485,0.034,-0.000149486
0.848485,0.035,0.000216317
0.848485,0.036,-6.79847e-08
0.848485,0.037,-0.000751542
0.848485,0.038,0.00108246
0.848485,0.039,0.00161335
0.848485,0.04,-0.00424433
0.848485,0.041,-0.00537049
0.848485,0.042,0.0132007
0.848485,0.043,0.0356497
0.848485,0.044,0.0190287
0.848485,0.045,-0.0438322
0.848485,0.046,-0.109586
0.848485,0.047,-0.0339013
0.848485,0.048,0.304138
0.848485,0.049,-0.299521
0.848485,0.05,-0.108953
0.848485,0.051,-0.0486103
0.848485,0.052,-0.0118201
0.848485,0.053,-0.0172033
0.848485,0.054,0.0133368
0.848485,0.055,-0.0128759
0.848485,0.056,-0.0019455
0.848485,0.057,0.0232345
0.848485,0.058,-0.0171774
0.848485,0.059,-0.0179847
0.848485,0.06,0.03671
0.848485,0.061,0.0263933
0.848485,0.062,-0.0456605
0.848485,0.063,-0.0521404
0.848485,0.064,0.0306562
0.848485,0.065,0.101498
0.848485,0.066,0.0830445
0.848485,0.067,-0.0653157
0.848485,0.068,-0.341565
0.848485,0.069,0.320071
0.848485,0.07,0.120416
0.848485,0.071,0.0613578
0.848485,0.072,0.0310512
0.848485,0.073,0.0147031
0.848485,0.074,0.0064178
0.848485,0.075,0.00257285
0.848485,0.076,0.000948113
0.848485,0.077,0.000322044
0.848485,0.078,0.00010117
0.848485,0.079,2.94959e-05
0.848485,0.08,8.00649e-06
0.848485,0.081,2.02932e-06
0.848485,0.082,4.81516e-07
0.848485,0.083,1.07205e-07
0.848485,0.084,2.24416e-08
0.848485,0.085,4.42496e-09
0.848485,0.086,8.23166e-10
0.848485,0.087,1.44683e-10
0.848485,0.088,2.40584e-11
0.848485,0.089,3.78909e-12
0.848485,0.09,5.65823e-13
0.848485,0.091,8.01874e-14
0.848485,0.092,1.07938e-14
0.848485,0.093,1.38106e-15
0.848485,0.094,1.68076e-16
0.848485,0.095,1.94672e-17
0.848485,0.096,2.147e-18
0.848485,0.097,2.25571e-19
0.848485,0.098,2.2585e-20
0.848485,0.099,2.15567e-21
0.848485,0.1,1.96192e-22
0.858586,0.001,3.07618e-23
0.858586,0.002,2.60558e-24
0.858586,0.003,2.10643e-25
0.858586,0.004,1.62544e-26
0.858586,0.005,1.19723e-27
0.858586,0.006,8.41653e-29
0.858586,0.007,5.75927e-30
0.858586,0.008,-2.28805e-30
0.858586,0.009,5.98763e-29
0.858586,0.01,-1.28584e-27
0.858586,0.011,2.62499e-26
0.858586,0.012,-5.08773e-25
0.858586,0.013,9.35285e-24
0.858586,0.014,-1.62894e-22
0.858586,0.015,2.68449e-21
0.858586,0.016,-4.18035e-20
0.858586,0.017,6.14158e-19
0.858586,0.018,-8.49776e-18
0.858586,0.019,1.10518e-16
0.858586,0.02,-1.34803e-15
0.858586,0.021,1.53821e-14
0.858586,0.022,-1.63732e-13
0.858586,0.023,1.6204e-12
0.858586,0.024,-1.48536e-11
0.858586,0.025,1.25552e-10
0.858586,0.026,-9.73417e-10
0.858586,0.027,6.87862e-09
0.858586,0.028,-4.39583e-08
0.858586,0.029,2.51564e-07
0.858586,0.03,-1.2728e-06
0.858586,0.031,5.59492e-06
0.858586,0.032,-2.0828e-05
0.858586,0.033,6.30151e-05
0.858586,0.034,-0.000142967
0.858586,0.035,0.000194634
0.858586,0.036,3.52729e-05
0.858586,0.037,-0.000742381
0.858586,0.038,0.000932412
0.858586,0.039,0.00172531
0.858586,0.04,-0.00377891
0.858586,0.041,-0.00574734
0.858586,0.042,0.0112415
0.858586,0.043,0.0345584
0.858586,0.044,0.0222619
0.858586,0.045,-0.0374645
0.858586,0.046,-0.105188
0.858586,0.047,-0.0541524
0.858586,0.048,0.267912
0.858586,0.049,-0.335058
0.858586,0.05,-0.118918
0.858586,0.051,-0.0533992
0.858586,0.052,-0.0135081
0.858586,0.053,-0.018258
0.858586,0.054,0.0127995
0.858586,0.055,-0.0118204
0.858586,0.056,-0.00366986
0.858586,0.057,0.0235361
0.858586,0.058,-0.0147714
0.858586,0.059,-0.020396
0.858586,0.06,0.0341188
0.858586,0.061,0.0298771
0.858586,0.062,-0.0411428
0.858586,0.063,-0.0557489
0.858586,0.064,0.0229409
0.858586,0.065,0.0979749
0.858586,0.066,0.0893469
0.858586,0.067,-0.0464141
0.858586,0.068,-0.312403
0.858586,0.069,0.349611
0.858586,0.07,0.129771
0.858586,0.071,0.0657012
0.858586,0.072,0.0335584
0.858586,0.073,0.0160915
0.858586,0.074,0.00712364
0.858586,0.075,0.00289873
0.858586,0.076,0.00108473
0.858586,0.077,0.000374239
0.858586,0.078,0.000119435
0.858586,0.079,3.53788e-05
0.858586,0.08,9.7585e-06
0.858586,0.081,2.51371e-06
0.858586,0.082,6.06273e-07
0.858586,0.083,1.37228e-07
0.858586,0.084,2.92102e-08
0.858586,0.085,5.85782e-09
0.858586,0.086,1.10855e-09
0.858586,0.087,1.98259e-10
0.858586,0.088,3.35533e-11
0.858586,0.089,5.3799e-12
0.858586,0.09,8.18108e-13
0.858586,0.091,1.18101e-13
0.858586,0.092,1.61986e-14
0.858586,0.093,2.11255e-15
0.858586,0.094,2.62142e-16
0.858586,0.095,3.09691e-17
0.858586,0.096,3.48505e-18
0.858586,0.097,3.73748e-19
0.858586,0.098,3.82129e-20
0.858586,0.099,3.72606e-21
0.858586,0.1,3.46591e-22
0.868687,0.001,5.49847e-23
0.868687,0.002,4.7621e-24
0.868687,0.003,3.93837e-25
0.868687,0.004,3.11051e-26
0.868687,0.005,2.34619e-27
0.868687,0.006,1.69e-28
0.868687,0.007,1.17998e-29
0.868687,0.008,-3.27967e-30
0.868687,0.009,8.96803e-29
0.868687,0.01,-1.8902e-27
0.868687,0.011,3.78892e-26
0.868687,0.012,-7.21266e-25
0.868687,0.013,1.30259e-23
0.868687,0.014,-2.22925e-22
0.868687,0.015,3.61082e-21
0.868687,0.016,-5.52756e-20
0.868687,0.017,7.98471e-19
0.868687,0.018,-1.08647e-17
0.868687,0.019,1.38978e-16
0.868687,0.02,-1.66753e-15
0.868687,0.021,1.87197e-14
0.868687,0.022,-1.96049e-13
0.868687,0.023,1.90912e-12
0.868687,0.024,-1.72199e-11
0.868687,0.025,1.4322e-10
0.868687,0.026,-1.09253e-09
0.868687,0.027,7.59496e-09
0.868687,0.028,-4.77361e-08
0.868687,0.029,2.68573e-07
0.868687,0.03,-1.33508e-06
0.868687,0.031,5.75989e-06
0.868687,0.032,-2.10067e-05
0.868687,0.033,6.2047e-05
0.868687,0.034,-0.000136272
0.868687,0.035,0.00017359
0.868687,0.036,6.70426e-05
0.868687,0.037,-0.000727217
0.868687,0.038,0.000787496
0.868687,0.039,0.00180866
0.868687,0.04,-0.0033186
0.868687,0.041,-0.00602147
0.868687,0.042,0.00937728
0.868687,0.043,0.033266
0.868687,0.044,0.0250908
0.868687,0.045,-0.0312579
0.868687,0.046,-0.100227
0.868687,0.047,-0.0714197
0.868687,0.048,0.232293
0.868687,0.049,-0.372272
0.868687,0.05,-0.129639
0.868687,0.051,-0.0585721
0.868687,0.052,-0.015371
0.868687,0.053,-0.0193762
0.868687,0.054,0.0121682
0.868687,0.055,-0.0107406
0.868687,0.056,-0.00532788
0.868687,0.057,0.0236412
0.868687,0.058,-0.0122881
0.868687,0.059,-0.0225229
0.868687,0.06,0.0312823
0.868687,0.061,0.0329673
0.868687,0.062,-0.0363334
0.868687,0.063,-0.0587014
0.868687,0.064,0.0152459
0.868687,0.065,0.0938601
0.868687,0.066,0.0946133
0.868687,0.067,-0.0286617
0.868687,0.068,-0.283951
0.868687,0.069,0.380049
0.868687,0.07,0.140445
0.868687,0.071,0.0702867
0.868687,0.072,0.0362056
0.868687,0.073,0.0175742
0.868687,0.074,0.00788831
0.868687,0.075,0.00325733
0.868687,0.076,0.00123751
0.868687,0.077,0.000433572
0.868687,0.078,0.000140539
0.868687,0.079,4.22885e-05
0.868687,0.08,1.18503e-05
0.868687,0.081,3.10163e-06
0.868687,0.082,7.60215e-07
0.868687,0.083,1.74896e-07
0.868687,0.084,3.78459e-08
0.868687,0.085,7.7171e-09
0.868687,0.086,1.48526e-09
0.868687,0.087,2.70213e-10
0.868687,0.088,4.65307e-11
0.868687,0.089,7.59314e-12
0.868687,0.09,1.17548e-12
0.868687,0.091,1.728e-13
0.868687,0.092,2.41421e-14
0.868687,0.093,3.20811e-15
0.868687,0.094,4.05755e-16
0.868687,0.095,4.8875e-17
0.868687,0.096,5.60988e-18
0.868687,0.097,6.1386e-19
0.868687,0.098,6.40642e-20
0.868687,0.099,6.37887e-21
0.868687,0.1,6.06156e-22
0.878788,0.001,9.72851e-23
0.878788,0.002,8.61119e-24
0.878788,0.003,7.28183e-25
0.878788,0.004,5.88337e-26
0.878788,0.005,4.542e-27
0.878788,0.006,3.35038e-28
0.878788,0.007,2.38837e-29
0.878788,0.008,-4.53588e-30
0.878788,0.009,1.33417e-28
0.878788,0.01,-2.76061e-27
0.878788,0.011,5.43519e-26
0.878788,0.012,-1.01649e-24
0.878788,0.013,1.80396e-23
0.878788,0.014,-3.03452e-22
0.878788,0.015,4.83212e-21
0.878788,0.016,-7.27364e-20
0.878788,0.017,1.03334e-18
0.878788,0.018,-1.38304e-17
0.878788,0.019,1.74046e-16
0.878788,0.02,-2.0547e-15
0.878788,0.021,2.26974e-14
0.878788,0.022,-2.33928e-13
0.878788,0.023,2.24188e-12
0.878788,0.024,-1.99013e-11
0.878788,0.025,1.62897e-10
0.878788,0.026,-1.22284e-09
0.878788,0.027,8.36411e-09
0.878788,0.028,-5.17113e-08
0.878788,0.029,2.86064e-07
0.878788,0.03,-1.39726e-06
0.878788,0.031,5.91675e-06
0.878788,0.032,-2.11396e-05
0.878788,0.033,6.09414e-05
0.878788,0.034,-0.000129439
0.878788,0.035,0.000153258
0.878788,0.036,9.53089e-05
0.878788,0.037,-0.000706741
0.878788,0.038,0.000648647
0.878788,0.039,0.00186527
0.878788,0.04,-0.00286778
0.878788,0.041,-0.00620101
0.878788,0.042,0.00761687
0.878788,0.043,0.0318025
0.878788,0.044,0.0275177
0.878788,0.045,-0.0252425
0.878788,0.046,-0.094858
0.878788,0.047,-0.0855916
0.878788,0.048,0.197432
0.878788,0.049,-0.410167
0.878788,0.05,-0.141153
0.878788,0.051,-0.0641513
0.878788,0.052,-0.0174212
0.878788,0.053,-0.0205632
0.878788,0.054,0.0114392
0.878788,0.055,-0.00964528
0.878788,0.056,-0.00690967
0.878788,0.057,0.0235528
0.878788,0.058,-0.00975347
0.878788,0.059,-0.0243508
0.878788,0.06,0.0282326
0.878788,0.061,0.0356491
0.878788,0.062,-0.031296
0.878788,0.063,-0.0609807
0.878788,0.064,0.00762737
0.878788,0.065,0.0892013
0.878788,0.066,0.0988779
0.878788,0.067,-0.0120683
0.878788,0.068,-0.256264
0.878788,0.069,0.411106
0.878788,0.07,0.152729
0.878788,0.071,0.0751363
0.878788,0.072,0.0389978
0.878788,0.073,0.0191545
0.878788,0.074,0.00871483
0.878788,0.075,0.00365096
0.878788,0.076,0.0014079
0.878788,0.077,0.00050082
0.878788,0.078,0.000164849
0.878788,0.079,5.03775e-05
0.878788,0.08,1.43391e-05
0.878788,0.081,3.81256e-06
0.878788,0.082,9.49427e-07
0.878788,0.083,2.21959e-07
0.878788,0.084,4.88154e-08
0.878788,0.085,1.01186e-08
0.878788,0.086,1.98009e-09
0.878788,0.087,3.66354e-10
0.878788,0.088,6.41722e-11
0.878788,0.089,1.06549e-11
0.878788,0.09,1.67871e-12
0.878788,0.091,2.51218e-13
0.878788,0.092,3.57401e-14
0.878788,0.093,4.83762e-15
0.878788,0.094,6.23424e-16
0.878788,0.095,7.65393e-17
0.878788,0.096,8.95729e-18
0.878788,0.097,9.99707e-19
0.878788,0.098,1.06453e-19
0.878788,0.099,1.08192e-20
0.878788,0.1,1.04984e-21
0.888889,0.001,1.70438e-22
0.888889,0.002,1.54116e-23
0.888889,0.003,1.33192e-24
0.888889,0.004,1.10032e-25
0.888889,0.005,8.68976e-27
0.888889,0.006,6.56061e-28
0.888889,0.007,4.77655e-29
0.888889,0.008,-5.95053e-30
0.888889,0.009,1.97195e-28
0.888889,0.01,-4.00646e-27
0.888889,0.011,7.74991e-26
0.888889,0.012,-1.42435e-24
0.888889,0.013,2.48469e-23
0.888889,0.014,-4.10921e-22
0.888889,0.015,6.43453e-21
0.888889,0.016,-9.52628e-20
0.888889,0.017,1.33132e-18
0.888889,0.018,-1.75311e-17
0.888889,0.019,2.17087e-16
0.888889,0.02,-2.52212e-15
0.888889,0.021,2.74211e-14
0.888889,0.022,-2.78174e-13
0.888889,0.023,2.62417e-12
0.888889,0.024,-2.29303e-11
0.888889,0.025,1.84748e-10
0.888889,0.026,-1.365e-09
0.888889,0.027,9.18771e-09
0.888889,0.028,-5.58827e-08
0.888889,0.029,3.03996e-07
0.888889,0.03,-1.45912e-06
0.888889,0.031,6.06472e-06
0.888889,0.032,-2.12261e-05
0.888889,0.033,5.97051e-05
0.888889,0.034,-0.000122502
0.888889,0.035,0.000133703
0.888889,0.036,0.00012016
0.888889,0.037,-0.000681628
0.888889,0.038,0.000516656
0.888889,0.039,0.00189714
0.888889,0.04,-0.00243027
0.888889,0.041,-0.00629416
0.888889,0.042,0.00596733
0.888889,0.043,0.0301971
0.888889,0.044,0.0295488
0.888889,0.045,-0.019445
0.888889,0.046,-0.0891936
0.888889,0.047,-0.0966705
0.888889,0.048,0.163472
0.888889,0.049,-0.448111
0.888889,0.05,-0.153586
0.888889,0.051,-0.0701593
0.888889,0.052,-0.0196715
0.888889,0.053,-0.0218247
0.888889,0.054,0.0106095
0.888889,0.055,-0.00854331
0.888889,0.056,-0.00840592
0.888889,0.057,0.023275
0.888889,0.058,-0.00719303
0.888889,0.059,-0.0258688
0.888889,0.06,0.0250026
0.888889,0.061,0.0379114
0.888889,0.062,-0.026094
0.888889,0.063,-0.0625771
0.888889,0.064,0.000140905
0.888889,0.065,0.0840467
0.888889,0.066,0.102177
0.888889,0.067,0.00336182
0.888889,0.068,-0.229398
0.888889,0.069,0.442529
0.888889,0.07,0.166881
0.888889,0.071,0.0802715
0.888889,0.072,0.0419404
0.888889,0.073,0.0208359
0.888889,0.074,0.00960628
0.888889,0.075,0.00408195
0.888889,0.076,0.00159743
0.888889,0.077,0.000576821
0.888889,0.078,0.000192767
0.888889,0.079,5.98165e-05
0.888889,0.08,1.72901e-05
0.888889,0.081,4.66914e-06
0.888889,0.082,1.1811e-06
0.888889,0.083,2.80524e-07
0.888889,0.084,6.26899e-08
0.888889,0.085,1.32064e-08
0.888889,0.086,2.62701e-09
0.888889,0.087,4.94171e-10
0.888889,0.088,8.80284e-11
0.888889,0.089,1.4867e-11
0.888889,0.09,2.3832e-12
0.888889,0.091,3.62958e-13
0.888889,0.092,5.25656e-14
0.888889,0.093,7.24505e-15
0.888889,0.094,9.51016e-16
0.888889,0.095,1.18965e-16
0.888889,0.096,1.419e-17
0.888889,0.097,1.61473e-18
0.888889,0.098,1.75372e-19
0.888889,0.099,1.81858e-20
0.888889,0.1,1.8012e-21
0.89899,0.001,2.95758e-22
0.89899,0.002,2.73081e-23
0.89899,0.003,2.41093e-24
0.89899,0.004,2.03553e-25
0.89899,0.005,1.64367e-26
0.89899,0.006,1.26945e-27
0.89899,0.007,9.44062e-29
0.89899,0.008,-7.15066e-30
0.89899,0.009,2.89627e-28
0.89899,0.01,-5.77894e-27
0.89899,0.011,1.09858e-25
0.89899,0.012,-1.98473e-24
0.89899,0.013,3.40409e-23
0.89899,0.014,-5.53632e-22
0.89899,0.015,8.52702e-21
0.89899,0.016,-1.24194e-19
0.89899,0.017,1.70775e-18
0.89899,0.018,-2.21301e-17
0.89899,0.019,2.6971e-16
0.89899,0.02,-3.08437e-15
0.89899,0.021,3.30115e-14
0.89899,0.022,-3.29688e-13
0.89899,0.023,3.06199e-12
0.89899,0.024,-2.63421e-11
0.89899,0.025,2.08943e-10
0.89899,0.026,-1.51966e-09
0.89899,0.027,1.00672e-08
0.89899,0.028,-6.02479e-08
0.89899,0.029,3.22324e-07
0.89899,0.03,-1.52041e-06
0.89899,0.031,6.20307e-06
0.89899,0.032,-2.12657e-05
0.89899,0.033,5.83452e-05
0.89899,0.034,-0.000115496
0.89899,0.035,0.000114984
0.89899,0.036,0.0001417
0.89899,0.037,-0.000652532
0.89899,0.038,0.000392171
0.89899,0.039,0.00190631
0.89899,0.04,-0.0020094
0.89899,0.041,-0.00630913
0.89899,0.042,0.00443375
0.89899,0.043,0.0284778
0.89899,0.044,0.0311938
0.89899,0.045,-0.01389
0.89899,0.046,-0.0833122
0.89899,0.047,-0.104776
0.89899,0.048,0.130557
0.89899,0.049,0.514196
0.89899,0.05,-0.167222
0.89899,0.051,-0.0766219
0.89899,0.052,-0.022135
0.89899,0.053,-0.023167
0.89899,0.054,0.0096755
0.89899,0.055,-0.00744408
0.89899,0.056,-0.0098083
0.89899,0.057,0.0228133
0.89899,0.058,-0.00463158
0.89899,0.059,-0.0270692
0.89899,0.06,0.0216268
0.89899,0.061,0.0397478
0.89899,0.062,-0.0207896
0.89899,0.063,-0.063489
0.89899,0.064,-0.00715828
0.89899,0.065,0.078445
0.89899,0.066,0.104548
0.89899,0.067,0.0176289
0.89899,0.068,-0.203403
0.89899,0.069,-0.525903
0.89899,0.07,0.183093
0.89899,0.071,0.0857101
0.89899,0.072,0.0450391
0.89899,0.073,0.0226218
0.89899,0.074,0.0105657
0.89899,0.075,0.00455274
0.89899,0.076,0.00180769
0.89899,0.077,0.000662475
0.89899,0.078,0.000224731
0.89899,0.079,7.07961e-05
0.89899,0.08,2.07774e-05
0.89899,0.081,5.69756e-06
0.89899,0.082,1.4637e-06
0.89899,0.083,3.53113e-07
0.89899,0.084,8.01661e-08
0.89899,0.085,1.71594e-08
0.89899,0.086,3.46884e-09
0.89899,0.087,6.63278e-10
0.89899,0.088,1.20123e-10
0.89899,0.089,2.06308e-11
0.89899,0.09,3.36387e-12
0.89899,0.091,5.21236e-13
0.89899,0.092,7.68231e-14
0.89899,0.093,1.07786e-14
0.89899,0.094,1.44068e-15
0.89899,0.095,1.83563e-16
0.89899,0.096,2.23086e-17
0.89899,0.097,2.58734e-18
0.89899,0.098,2.86503e-19
0.89899,0.099,3.0302e-20
0.89899,0.1,3.06219e-21
0.909091,0.001,5.08491e-22
0.909091,0.002,4.79219e-23
0.909091,0.003,4.32013e-24
0.909091,0.004,3.72602e-25
0.909091,0.005,3.07491e-26
0.909091,0.006,2.42819e-27
0.909091,0.007,1.84446e-28
0.909091,0.008,-7.18626e-30
0.909091,0.009,4.22805e-28
0.909091,0.01,-8.2859e-27
0.909091,0.011,1.54843e-25
0.909091,0.012,-2.75057e-24
0.909091,0.013,4.63955e-23
0.909091,0.014,-7.42227e-22
0.909091,0.015,1.12469e-20
0.909091,0.016,-1.61187e-19
0.909091,0.017,2.18131e-18
0.909091,0.018,-2.78229e-17
0.909091,0.019,3.33806e-16
0.909091,0.02,-3.75828e-15
0.909091,0.021,3.9605e-14
0.909091,0.022,-3.89473e-13
0.909091,0.023,3.5619e-12
0.909091,0.024,-3.01737e-11
0.909091,0.025,2.35661e-10
0.909091,0.026,-1.68748e-09
0.909091,0.027,1.1004e-08
0.909091,0.028,-6.48034e-08
0.909091,0.029,3.41001e-07
0.909091,0.03,-1.58089e-06
0.909091,0.031,6.33112e-06
0.909091,0.032,-2.12583e-05
0.909091,0.033,5.68694e-05
0.909091,0.034,-0.000108455
0.909091,0.035,9.71487e-05
0.909091,0.036,0.000160052
0.909091,0.037,-0.000620084
0.909091,0.038,0.000275707
0.909091,0.039,0.00189487
0.909091,0.04,-0.00160798
0.909091,0.041,-0.00625402
0.909091,0.042,0.0030195
0.909091,0.043,0.026671
0.909091,0.044,0.0324657
0.909091,0.045,-0.00859957
0.909091,0.046,-0.0772748
0.909091,0.047,-0.110135
0.909091,0.048,0.0988496
0.909091,0.049,0.47683
0.909091,0.05,-0.18255
0.909091,0.051,-0.0835739
0.909091,0.052,-0.0248251
0.909091,0.053,-0.0245966
0.909091,0.054,0.00863421
0.909091,0.055,-0.00635725
0.909091,0.056,-0.0111094
0.909091,0.057,0.0221746
0.909091,0.058,-0.0020932
0.909091,0.059,-0.0279481
0.909091,0.06,0.01814
0.909091,0.061,0.0411556
0.909091,0.062,-0.0154429
0.909091,0.063,-0.0637228
0.909091,0.064,-0.0142159
0.909091,0.065,0.0724448
0.909091,0.066,0.106031
0.909091,0.067,0.0307386
0.909091,0.068,-0.178328
0.909091,0.069,-0.494375
0.909091,0.07,0.201474
0.909091,0.071,0.0914671
0.909091,0.072,0.0482997
0.909091,0.073,0.0245158
0.909091,0.074,0.0115962
0.909091,0.075,0.00506581
0.909091,0.076,0.00204035
0.909091,0.077,0.000758743
0.909091,0.078,0.000261222
0.909091,0.079,8.35283e-05
0.909091,0.08,2.48851e-05
0.909091,0.081,6.92803e-06
0.909091,0.082,1.80718e-06
0.909091,0.083,4.42741e-07
0.909091,0.084,1.0209e-07
0.909091,0.085,2.21984e-08
0.909091,0.086,4.55941e-09
0.909091,0.087,8.85951e-10
0.909091,0.088,1.63088e-10
0.909091,0.089,2.84763e-11
0.909091,0.09,4.72152e-12
0.909091,0.091,7.44142e-13
0.909091,0.092,1.11584e-13
0.909091,0.093,1.59322e-14
0.909091,0.094,2.16773e-15
0.909091,0.095,2.81237e-16
0.909091,0.096,3.48129e-17
0.909091,0.097,4.11377e-18
0.909091,0.098,4.64276e-19
0.909091,0.099,5.00642e-20
0.909091,0.1,5.16003e-21
0.919192,0.001,8.66419e-22
0.919192,0.002,8.33107e-23
0.919192,0.003,7.66576e-24
0.919192,0.004,6.75105e-25
0.919192,0.005,5.69127e-26
0.919192,0.006,4.5931e-27
0.919192,0.007,3.56318e-28
0.919192,0.008,-3.92712e-30
0.919192,0.009,6.13617e-28
0.919192,0.01,-1.18114e-26
0.919192,0.011,2.17038e-25
0.919192,0.012,-3.79175e-24
0.919192,0.013,6.2915e-23
0.919192,0.014,-9.9028e-22
0.919192,0.015,1.47664e-20
0.919192,0.016,-2.08287e-19
0.919192,0.017,2.77464e-18
0.919192,0.018,-3.48423e-17
0.919192,0.019,4.1159e-16
0.919192,0.02,-4.5632e-15
0.919192,0.021,4.73559e-14
0.919192,0.022,-4.58638e-13
0.919192,0.023,4.13097e-12
0.919192,0.024,-3.44645e-11
0.919192,0.025,2.65081e-10
0.919192,0.026,-1.86907e-09
0.919192,0.027,1.19991e-08
0.919192,0.028,-6.95445e-08
0.919192,0.029,3.59974e-07
0.919192,0.03,-1.6403e-06
0.919192,0.031,6.44823e-06
0.919192,0.032,-2.12039e-05
0.919192,0.033,5.5286e-05
0.919192,0.034,-0.000101411
0.919192,0.035,8.02389e-05
0.919192,0.036,0.000175351
0.919192,0.037,-0.00058489
0.919192,0.038,0.00016765
0.919192,0.039,0.00186492
0.919192,0.04,-0.00122834
0.919192,0.041,-0.00613682
0.919192,0.042,0.00172634
0.919192,0.043,0.0248019
0.919192,0.044,0.0333806
0.919192,0.045,-0.00359413
0.919192,0.046,-0.0711329
0.919192,0.047,-0.113054
0.919192,0.048,0.0685436
0.919192,0.049,0.439753
0.919192,0.05,-0.200266
0.919192,0.051,-0.0910649
0.919192,0.052,-0.0277558
0.919192,0.053,-0.0261206
0.919192,0.054,0.00748241
0.919192,0.055,-0.00529259
0.919192,0.056,-0.0123028
0.919192,0.057,0.0213667
0.919192,0.058,0.000398993
0.919192,0.059,-0.028505
0.919192,0.06,0.0145773
0.919192,0.061,0.0421357
0.919192,0.062,-0.0101116
0.919192,0.063,-0.0632928
0.919192,0.064,-0.0209791
0.919192,0.065,0.0660952
